alcohol,alfalfa,anise,apple juice,apples,apricots,artichoke,arugula,asparagus,basil,beans ,beef,beer,beets,berries,bread,broccoli,brussel sprouts,cabbage,cake,calories,candy,carbs,carrots,cauliflower,celery,cereal,cheese,cherries,chicken,chickpeas,chives,chocolate,cilantro,coconuts,cook level,cook style,cookies,corn,cornbread,cuisine,dairy,dates,dill,eggs,endive,fat,fennel,fiber,fish,fudge,garlic,ginger,gluten,grains,grapefruit,grapefruit juice,horseradish,hot peppers,ice cream,kale,kohlrabi,lamb,leek,lemons,lentils,lettuce,limes,lychees,mangoes,meal time,meat,melon,milk,mushrooms,nuts,okra,onions,orange juice,oranges,oregano,pancakes,parsley,parsnips,pasta,peaches,pears,peas,peppers,plums,pomeloes,portion size,potatoes,price,protein,pudding,pumpkin,radish,rhubarb,rice,rosemary,rutabegas,sage,salmon,salt,sardines,scallions,shallots,soda,sour,soy,spicy,spinach,sprouts,squash,strawberries,sweet,thyme,tomato,tortilla,tuna,turkey,turnips,waffles,wasabi,water,wine,yams,meal id
,,0,,,,0,,,,0,,,1,,,,,,,,,,,,,0,,,,,0,,,,rare,,,,1,,,,,1,,low,0,,,1,,,1,,0,,0,,,,,,1,,1,,,0,0,breakfast,,0,,,0,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,low,0,0,,,,,,,,1,,low,,0,1,,,,,,1,,1,327
,,,,0,1,,,,,,,,1,,,,,,,low,1,,,,1,,,0,,,,,,0,,,,,,italian,,,,1,,,0,low,,,1,0,1,,,0,0,,,,,0,1,,,,0,,,,,,,,,,0,1,,,,,,,0,,,,,,,,,,,0,,,1,,,1,0,,,,0,,high,,high,,0,1,,,,,,,,,,,,,1,327
,,,,,,,0,,,,,,,1,,,,,,,,,,,1,,,,,,,0,0,,rare,smoked,,,1,,,,,,,low,,,,1,,,,,0,,,,0,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,0,1,,,,,low,medium,,,,,1,,,,,,0,,,,,,,,,1,,low,0,,1,,,0,,,1,,1,327
,0,,,,,,,,,,,,,,,,,,1,,,low,,0,,,,,,,,1,,,medium,,,,,,,,,,1,,,,1,,,1,1,,1,1,0,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,1,,,,medium,,high,,,0,0,medium,,,,,,,,,,,,328
,0,,,,1,,,,0,,,,,,,,,,,,,,,,,,0,0,,1,,,,,well,grilled,1,,,italian,,,,,,medium,,,,,,0,,,,,0,,,,,,,,,1,1,,,,,,,,,,0,,,,,,,,,,,,1,0,small,,,,1,1,,,,,,1,,medium,,,,,,,high,,,0,,low,1,0,,,,,,0,,,,329
,,,,,1,,,,,0,,,,,,0,,,,low,,,,,,,,,,,,,,,,grilled,1,0,,italian,1,,,,,,,low,,,,,,,0,,,,,,,,0,,,,1,,,,,,,,,,0,,,,,0,,,0,,,0,,,,1,,medium,1,1,0,,,,1,1,,medium,,,0,,,,,,1,,1,,1,,,,,,,,,,,329
,,,,,1,,,,,0,,0,,,,,,,,,,medium,,,0,,,,,1,,,,,,,,,,italian,1,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,,0,,,,1,,,0,0,,,,,,,,,,,,1,,,,,medium,,1,0,,,,,,,medium,,,,,,,high,,1,,1,low,1,,,,0,,,,,,,329
,0,,,,1,,,,,,,0,,0,,0,,,,low,0,,,,,,,,,,,,,0,,grilled,1,,,italian,1,,,,,medium,,low,,,,,,,,,,,,0,0,,,,,1,1,,,breakfast,,,1,,0,,,,,,,,,,,,,,,,small,1,,medium,1,1,,,,,1,1,,,,0,,,,0,,,1,,,,1,,,,,,,,,,,329
1,,,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,steamed,,,,,1,,,,1,medium,1,low,,,,,1,,1,,1,0,,,,,,1,,0,,1,0,,,1,,,1,,,,,,,,,,,,,,,,,,high,,,,,,,,,,,,0,,,,,1,,,,1,,,0,,,0,,,,1,,,,330
1,0,,,1,0,,0,0,,,0,,,1,1,1,,,,,,medium,,,,,,,,,,,,0,,steamed,,,,,,,,,,,,low,,,,1,1,0,,,,,,,,,,1,,,,1,,,,1,1,,1,,,,,,,,,,0,,,,,,,,high,,,,,,,,,,,,,,,,,1,low,0,1,1,,medium,,,,,,0,,1,,1,,330
1,,,,1,,,,,,1,0,,0,1,,1,,1,,,,medium,0,,,,,,,,,,,,,,,,,,1,,,,1,medium,1,,,,,1,1,,,,1,,,1,,,,,,,,1,,,,,1,,1,,,,0,0,,,,,,,,,,,large,,,low,,,,,,,,,,,,,,,medium,1,,,1,1,,,,0,0,,,,,1,,,,330
1,,,,0,,,,,,,,,,,,1,1,1,,,,,0,,,1,,,,,1,1,,,,grilled,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,0,,,,,,,,,0,,1,,,,,1,,,,,,,,,1,medium,,medium,medium,,,1,1,,1,,0,1,,,1,,,,0,high,,,,,low,0,,,,,,1,,1,,,331
,0,,,,,,,,,,,,0,,,1,,1,0,medium,,,,,,1,,0,,,1,,,,,,,,0,,,,0,,,medium,,,1,,,,1,,1,,,,,,,,0,,,,0,,,lunch,,,,,,1,,1,,,1,,,,,,,1,,1,medium,0,,,,0,,1,,,0,0,1,,,,,,low,,,,,,0,,,,,,,,1,,,1,0,331
,,,,,,,,,,,,0,,,,,1,1,,medium,,medium,0,,,1,,,0,,,,,,,grilled,,,,french,,,,,,medium,,low,1,,,,1,,1,,,,,,,,,,,,0,,,lunch,,,,,,1,,,,,,,,,,,,1,,1,,,medium,,,0,1,1,,,,,,low,,1,,,,,high,,0,,,,,,,,,,1,,1,,,331
,,,,,,,,,0,,,,,,,1,1,1,,medium,,,,,0,1,,,,,1,1,,,,,,,,,,,,,,,0,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,0,0,1,,1,medium,,,,,,,1,,1,,,1,low,,1,,,,,,,,,,,,,,,,,,,1,1,,331
1,0,,,,,,,,,,,,,,,1,,,0,,0,medium,,,,1,0,,0,,1,1,,,,grilled,,,,,,,0,,,,,,1,,,,1,,1,,,,,,,,0,,,,,0,,lunch,0,,,,,1,,,,,,,,,,,,,,1,,,medium,,,,1,1,,1,,,1,,0,1,,,low,,,,,,,,,,,,,,1,,1,,,331
1,,0,,,1,1,1,,,,,1,,,,,0,,,medium,,low,,,,,0,0,,0,,,,1,,,1,,,,1,,,,,high,,,,1,,1,1,,0,,,,,1,1,,,,1,,,,1,dinner,,,1,,,,,,1,0,,0,,,,,,,,1,large,,,medium,,,,,0,0,,1,,medium,,,,,,1,low,,,1,,low,,,1,,,,,1,1,,,332
,,,,,1,1,1,0,0,,,1,,,,,,,,,,,,,,,,,0,0,,,,1,,,1,,,chinese,1,,,,,,,,,,,1,1,,,,,,,,,,0,0,1,,,,1,dinner,0,,1,,,,,,1,,,,,0,0,,,,,1,,,low,,1,,0,,,,,,,,,,,1,low,1,,,,1,,low,,0,1,,0,1,,1,1,,,332
,,,,,,,,,,1,0,,,,1,,,,0,,,,,,0,,,,1,,,,1,,,grilled,,,,,,0,1,,1,,,,1,,,0,1,,,,,1,,,,,,0,0,,,,,,1,,,,,,,,,0,,,,1,,,1,,,,large,1,,low,,1,,,,0,,,,,,,,,,,,,,,,low,,0,,,,,,,,,,333
,,,,,0,,,,,1,,,,,1,0,,,,low,,,,,,,,1,1,1,,,1,,,,,,,french,0,,1,,1,low,,low,1,,,,1,,,,,1,,,,,,,,,,,,breakfast,,,,,0,,,,0,,,,,1,,,,,,,large,1,high,,,1,,,,,,,,high,,,,,medium,1,,,,,,low,,,,1,,,,,,,,333
1,,,0,,,,,0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,low,1,high,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,low,,,,1,,,high,,,,,1,1,,,,1,,334
1,,,0,,,,,,,,,,,1,,,,,,high,,,1,,,,0,0,,,,,,,,fried,,,,,,,0,,,,,high,,,0,,,,,,,,,,0,,1,,0,,,,,breakfast,1,,,,,,,,,,,1,,,,,,,0,,,,medium,,,,,,,,,,,,,,,,low,,high,1,,,,high,,,,,1,1,,,,1,,334
1,,,,,0,,,,1,,,,,1,,,0,,,high,,,1,,,,,,,,,,,,rare,,,,,,,,,,,low,1,high,0,,,,,,,,,,,0,,,1,,0,,,,,breakfast,1,,,,,,,,0,,,,,,,,,,,,small,,,,,,0,,,,,,,high,,,,,low,,,1,1,,,,,,,0,1,1,,0,,1,,334
,1,,,0,1,,1,,1,,,,,,,1,,,,medium,1,,,,,,0,1,,,,,,,,smoked,1,,,italian,,,1,,,,,low,,,,,0,,,,,,,1,,,,1,,1,,,,breakfast,,,,,,,1,,1,0,1,1,,,,,,,,,,,,medium,,,,,,,,,,high,,,,,,,medium,0,,,1,,,1,,,0,,,,,0,,335
,,,,,,,1,1,1,,,,,,,1,0,,,medium,1,low,,,,,,,,,,,,,well,smoked,,,,,,,,,,,,low,,,,,,,,,0,,,1,,,,1,,,,1,,breakfast,,,,0,,,,,,,1,1,,,,0,,,,,,1,,,,,,,,0,,,0,high,0,0,,,low,,medium,,0,,1,,,1,,,0,,,,,,,335
,1,,,,,0,1,,,,,,,,,1,,,,,1,low,,,,,,1,,,,,,,,,1,,,,,,1,,,,,low,,,,,0,,,,,,,,,,,1,,1,,1,,,,,,,,,1,,,,1,1,,,,,0,,,,small,1,,,,,,,,,,,0,,,,,,low,,medium,,,,1,,,,,,,,,,,,0,335
,1,,,,1,,,1,,,0,,,,,,,,,,,low,,0,,,,1,,0,,,,,,,,,,,,,,,0,high,,low,,,,,0,,,,,,,1,,,,,1,1,,1,,breakfast,,,,,,,1,,,,1,1,,,,0,,,0,,,1,,,,,,0,,,,,,high,,,,,low,,medium,,,,1,high,,1,,0,,,,,,0,,335
,1,,,0,1,,1,1,1,,,,,,0,,,,,,1,low,,,,,,1,,,0,,,,well,,1,,0,italian,,,,,,high,,,,,,,,,,,,,,1,,0,,1,1,,,1,,,,,,,,,1,,1,,,1,,,,,,,,,small,1,,medium,,,,,0,,,,0,,,,,,,,,,,,1,,0,1,,,,,,,,,,335
,0,,,,0,,1,,,,,,,,,0,,,,,,high,,1,,,0,,1,,,,0,,,,,1,,italian,0,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,1,,,,,,,0,,,0,0,,,0,,,,0,,medium,,,,,,,,,0,1,,,high,,,,,low,,,,,,0,,,,,,,,,,1,,,336
,,,,0,,,1,,,,,,,,,,,,,,,high,,1,,,,,,,,0,,,medium,sauteed,,1,,,,,,,,medium,,,,,,,,,,1,,,0,,,,,1,,,,,,,1,,,,,,,,1,0,,,0,,,1,,,,0,,,medium,medium,,,,0,,,1,0,,,0,,,,,,low,,,0,,,,,,,1,,,,1,,0,336
,,0,,,,,,,,,0,,,,,,,,0,,,,,,,,,,1,,,,0,1,,sauteed,,,,italian,,,,,,medium,,,,,,,,,0,1,,1,,,,,,1,,,,,,,1,,,,,,,0,,,,,,,,1,,,,,medium,,,,,,,,,,1,,,high,,,,,,,,,,,,,,,,,,0,,,1,,,336
,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,1,,,,,,medium,,,1,,italian,,,1,0,,,,low,,,0,,,,,,,1,,,,,,1,,,,,,dinner,,,,,,,,,1,,,,,,0,1,1,,,,medium,,medium,medium,,,,,,,1,,,,0,,,,low,,,,,,,low,,,,,1,,,,1,,,336
,,,,,,,,,,,,,,,,,1,1,,,,high,,,,0,0,0,0,0,1,,,,,,,,,chinese,,,,,,high,,low,1,1,,,0,,,0,,,,,,,,0,,,,,,breakfast,1,,,0,,,,,,,,0,,,,,,,,,small,,high,,,1,,,,,,,1,high,,,,,low,,,,,,,high,,,,,0,1,,1,,1,,337
,,,1,,1,,,,,,,,1,,,,,,1,,,high,,0,,,,,,,,1,,1,well,,,1,,,1,,,,1,low,,medium,,,,,,,,,0,,1,,,,,,,,,,,snack,,,,,,,,,,,,,,,,,,0,,1,medium,,,,,,,1,,,,,,,,,,,,,high,,,,0,,,,0,,,0,1,,,,,338
0,,,,,1,,1,,,,,,,0,,,,,,low,,,,,,,,,,,,1,0,1,well,,,1,0,,1,,,0,1,low,,,,,,,,1,,0,,,1,,,,0,,,,0,,,,,,0,,,,0,,,,,,,,,,,,0,,,,,medium,,,,1,,,0,,,,,,,,,,,,,,,high,0,,,,,0,1,,,,,338
,,,1,,1,,1,,0,,,,1,0,,,,0,,low,,,,,,,,,,,0,1,,,well,,,1,,,1,,,,1,low,,medium,,,,,,1,0,,,,1,,,,0,,,,,,,snack,,,,,,,,,,,,,,0,,,,,,1,medium,,high,,,0,,1,,,,,,,,,0,,,,high,,,,,,,,,,,,,,0,,,338
,,,,,1,,,,,,,0,,,,,,,,,,high,,,,,,,,,,1,,1,,sauteed,,,,,1,,0,0,1,,,medium,0,,,,,1,,,,,,,,,,,,,,,,snack,,,,,0,,,,,,,,,,,0,,,,,,,high,medium,,,,1,,,,0,,low,,,0,,low,,high,,,,,,,,,,,,1,,,,,338
,1,0,,,,,1,,1,,,0,,1,,0,,0,,,,,,,,,,,,0,0,,,,rare,sauteed,,,,,,,,,,,,medium,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,0,,,,,,,0,,1,,,,,,,,medium,,,,,,0,,,,,,1,,,,,,,,,,medium,,0,,,0,,,,,0,0,339
,1,,,,,,1,,,0,,,,,,,0,,,low,,,,0,,,,,,,,,,,,sauteed,,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,1,,,,,,,,0,,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,low,,1,,,low,,,,0,,,,,,,,,0,0,,0,,,339
,,,0,1,,,,,,0,,,,,,,,0,,high,,,0,,,,1,,,,,0,,,rare,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,0,,,1,,,,,1,,,1,1,medium,,,low,,,1,1,,1,,,1,high,,,,,low,,,,,,,low,,0,,,,,,,,1,,340
1,,,,1,,0,,,,,,,,,,,0,,,high,,,,,,,1,,,,,0,,,,,1,,,,,,,0,,,,,1,,1,,0,1,0,,,,,,,1,,,,,,,,,1,0,,0,,,,,,,1,0,0,0,0,,,,1,,medium,,low,,,,1,1,0,,,,,high,,,0,,,,low,,,,,,,,,,0,0,,,,,,340
,,,,,,,,,,,,,,1,,,,,,medium,1,,,,,,,,1,,1,,,,rare,,,1,1,,1,0,0,,0,,,low,,1,,1,,,0,,,1,1,1,,,,,1,1,1,,,,,,,1,0,,,,,,,,1,0,,,,,,1,,,low,,,,,1,,1,,,,high,,,,,,,,,1,,1,,,,,,1,,,,,,,341
,,1,,0,,,,,,0,,,,,0,,,,,,1,high,,,,,,,,,,,,0,rare,steamed,,1,1,,1,,0,,,,0,low,,,,1,,,,,,1,1,1,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,large,,low,,,,,1,,1,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,341
,,,,,1,,,,,0,,0,,1,1,,0,0,,,,,,,,,,,0,,,,,1,rare,grilled,,,,,,,,,,,,low,,,,,1,1,,,,,1,1,,,,,,,,,,dinner,,,,,,,,,,,1,1,1,,,,,,0,,,0,high,,,0,,0,,,,1,,,,0,,1,,,high,,,,,low,,,,0,,,1,,0,,,342
,,,,,,0,,,0,,,,,,,0,0,,,low,1,,,,,0,,,,,,,,,,fried,,,,french,,,,,1,,1,,,,,,,0,0,1,,,,,,,0,,0,,,,1,,,,0,,,,,,,,,,,,,,,,,,medium,1,high,,,,,,,,1,,,,,,,,,,,1,,,,low,,,,,,,,,,,,344
,,,,,,,0,,,,,,1,,,,,,1,low,1,,,,0,,,,,0,,,,,,,,,,french,,,1,,,medium,1,,,,,,,,,1,,,,,,,,1,,,,,1,dinner,,0,,0,,,,,,1,1,,,,,,,,1,,,1,,high,,,,1,,,1,,,medium,,1,0,,medium,,medium,1,,,0,,1,,,,0,0,0,,,,,344
,,,,,1,1,,1,1,1,,,1,,,,,0,,,,low,0,,,,,,,,1,,1,,,,,,,,1,,0,,1,low,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,0,,,,,,0,,0,,,1,,,,,,small,,,,,0,,1,,0,0,,0,medium,,,,,,,,,,,1,,0,,,,,,,,,,,345
,,,,0,,1,,,,1,,,1,,,,,0,,medium,,,,,0,,,0,0,,1,,1,,,,,,,,1,,,,1,low,,low,,,,,,,1,,,,1,,1,,,,,,,,0,breakfast,0,,,,,,,,,,,,0,,1,,,,,,,,medium,,,,,,,,,,,,,,,0,high,,,,,0,1,,0,,,,,0,,,,,,345
,,,,,1,1,,1,1,,,,1,,,,0,,,,,,,,,0,0,,,,1,0,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,0,,,,,,,,,0,,,,,,,,,,,,,,1,,0,0,,0,small,0,,,,,,1,,,,,,,,0,,0,high,,,,,0,,,,,,,,,,,,,,345
,,,,,,,,,1,,,,0,,,,,,,low,,medium,,,,,0,,,,1,1,,,rare,smoked,,,,chinese,1,,,,,,0,,1,,,,,0,,,,,1,,,,1,,1,,,,,,1,,,1,,,,,0,,,,,,1,,,0,0,,medium,,,,1,,,,,,1,1,1,,,,,,,,,,,,0,high,1,,0,,,,,,1,,,346
,,,,,,0,,,1,0,,,,,,,,,1,,,,,,,,,,,,1,,,,rare,smoked,,,,,1,,,,0,low,,high,1,,,,,,,,,,1,,,,1,,1,,,,,,1,,,,,0,,,0,,0,0,,,1,,,,,,medium,,medium,low,1,,,,1,,1,1,1,,1,,,,,1,high,1,,,,,1,,,0,1,,,,,,,346
1,0,1,,0,0,,1,1,,,,1,,,1,0,,,1,,,,1,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,0,,1,0,,,,,1,,1,,lunch,,,,,,,,,,,,,,,,,,,1,,large,,high,,,,0,,,,,,,,,,,,medium,1,high,,,,,high,,,,,,1,,,0,,,348
1,1,0,1,1,,,,,,,,1,,,,1,,,0,,0,,,,,,,0,,,,,0,,rare,,1,,,,,,,,,,1,medium,1,,,,1,,0,,,,,,,,,1,0,0,,1,0,snack,0,,,,1,,,,,,,,,,,0,,,,,medium,,,,,,1,,,,1,,,medium,,,,,high,,,,,,,,,,,1,,0,0,0,,0,,349
1,1,,1,1,,,,,,1,,1,,,,,,,,low,,low,,1,,,,,,,,,,,rare,,,,,,0,,,,,,1,medium,1,1,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,0,,,,0,,,0,0,,,0,0,medium,1,,low,,,,,,,1,,,medium,0,0,,,,,,,,,,,,,,1,,0,,,,,,349
,1,,1,,,,,,,,,1,,,,,,,,,,low,,,,,,,0,,,,,,,fried,1,,,italian,,,,,,,1,,1,1,,,1,,,,1,,,,,,0,,,,,1,,snack,,,,,,,,,,,,,,0,,,0,,,,medium,1,,,,,1,,,,1,,,medium,,,,,high,,medium,,,0,,high,,0,,1,0,,,,,,0,349
,,,1,,,0,,,,,,,,,,,0,,,,,,,0,1,0,,,,,,,,,well,,0,,,french,1,,,,,medium,,medium,,,,,,,,,,,1,,,1,1,,,,,,,,1,,,,,,,,,0,,,0,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,1,,low,,,,0,,,,,,,1,350
,,,,,,,,,,0,0,,,,,,,,,,,low,,,1,,,,,,0,,,,,grilled,,,,french,,,0,,0,medium,,medium,,,,,0,,,,,0,1,,,1,1,,,,,0,,lunch,,,,0,,,0,,0,,,0,,,,,,,,,small,,,,,,,,,,1,,,,,,,,,1,,0,,1,0,low,,,0,,,,1,,0,0,1,350
,,0,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,rare,,0,,,,,1,,,0,,,,,,,,,,,,1,,,1,,,,,,,,,,snack,,,,,,,,,,,,,,,,0,,,,,medium,,,,,0,,,,,,,,,,,,,low,,high,1,,,,,,,0,,,,,,,,0,351
,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,0,rare,,,,,italian,,,1,,,high,,high,,,,,1,,,,1,,,,,,,,,,,,,snack,,,,,,,0,,,0,,,,,,,,,,,,,,high,,,,,,,,,,,,0,,,low,,high,1,,,1,,1,,0,,,1,,,,,,351
,,,,,1,,,,,,,,,,,,1,,0,,,medium,0,,,,,1,,,,1,,,,,,,,italian,,,,,0,,,,,,,,,,,0,,,0,,,,,,,,1,,,,1,0,,,,,,,1,,,,,,,,0,,,,large,0,,,1,,,,,,,,,high,0,,1,,,0,,,,,,high,,,,,1,,,,0,,,352
,,,,,,,,1,1,0,,1,,0,,,,,,low,,medium,1,,0,,,,,,1,,,,,,,1,1,,1,,0,1,,,,low,1,,1,,,,,,0,1,1,,,,,,,1,,,,dinner,,,,0,,,,,,,,,1,0,,,,,1,,large,,medium,,,,,,,,,,,,1,,,,,,,0,0,,,,,0,,,,,,0,,,,353
1,0,0,,,,,,,1,,,1,,,,1,,,,low,,,1,0,,1,,,,,,,1,,,,,1,1,,1,,,1,,low,,,1,,1,,,,,,,1,,,,0,0,0,,,,0,,dinner,,,,,,,,0,0,,,,1,,,,,,,0,large,0,medium,,,,,0,,0,,,0,high,1,0,0,,,,,,,,,,,,,,,,,,,,,353
1,,0,,,,,,1,1,,0,1,,,,1,,,,low,,,1,,,1,,0,,0,1,,1,,,,,1,1,,1,,,1,,,1,,1,,1,,1,,,,0,1,1,0,,,,,,1,,,0,dinner,,,,,0,0,,,,,,,1,,,,,,1,,large,,,low,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,353
1,,0,,,,,1,1,,,,1,,,,1,,,0,,,,1,,,,,,0,,1,0,1,,well,fried,,1,1,,1,,,1,,,1,,1,,1,,1,,,0,,1,,,,,,0,,1,,,,,,,,,0,,,0,,,,,,,,,,,1,,,,,low,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,0,,,,,,353
,,,,,,,,,,0,1,,,,,,,,,medium,,,0,,,1,,,,1,0,,,,rare,fried,0,,,,,,1,,,,,,,,,,1,,,,,,,,0,,,,,,,,1,,,,0,,0,,,,,,,,,,,,,,,,medium,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,354
,,,1,,,,,1,,,1,,0,,,,,,,medium,,,,,,1,,1,,1,,,,,,,,1,,,,0,1,,,,,,,,,,1,0,,,,,0,,,,0,,1,,,,,breakfast,,,,,0,,,,,,,0,1,,,,,,,,medium,,,,,,,,,,,,,medium,,,0,,,,,,,,,,,1,,,,,,,,0,,354
,,1,,0,,,,,,,,,,,,,0,,0,medium,,,0,,,,,,,,,,,,,,,,,mexican,,,,0,,,,,,0,,0,1,,,,,,,1,,,0,1,,1,,,,,1,1,,,1,1,0,,,1,0,,,,1,,0,,,,,,high,,,1,,0,,,1,,,high,,,,,,,high,,,,1,,,,1,,,1,,,,,,355
,,1,,,,0,,,,0,,,0,,,,,,,medium,1,low,,1,,0,0,,,,,0,,,medium,,0,,,,0,0,1,,,medium,,medium,,0,,,,,,,,,,1,,,,1,0,1,,0,,snack,,,,,,1,,,,1,,,,,1,,,,0,,,1,,,,,,,0,,1,,,,0,,,,low,,high,0,,,,high,,,,,,1,,,1,,,355
,,1,,,,,,,0,,,,,,,,,,0,,,,,,1,,,0,1,0,,,,,medium,,,,,,0,,1,,,medium,0,medium,,,,0,1,,,0,,,,1,,,,1,,1,,0,,snack,1,1,,,1,1,,,,1,,,,,1,,,,0,,medium,1,,,0,1,,,0,,1,,,high,,,,,,,high,,,,,,,0,,,,,,,1,,0,355
,,1,0,0,,0,,,,,,0,,,,,,0,,medium,1,low,,1,,,,,1,,,,0,,medium,,,,,mexican,,0,,,,medium,,,,,,,1,,,0,,,0,1,,,,1,,1,,0,,,1,1,,,1,,,,,1,,,,,1,,,,,,medium,1,high,,,,,,0,,1,,,,,,,,low,,high,,,0,,high,,,1,,,1,,,1,,,355
,,,,,,,,,,,,0,,,0,,1,,,,0,,,,,,0,,,,,,0,,well,,1,0,,,,0,,0,,,,,0,,,,,,,1,0,,1,1,,,1,,,,,,,breakfast,0,,,,,,,,0,,1,,,,,,,1,,,small,,high,medium,0,,,,,0,,,,high,,,,0,,,high,1,,,,,,1,,,,,1,,,1,0,357
,,,,,,,,,,,,,,,0,,1,,,medium,,,,,,,,0,,,,,,,,,,,,chinese,1,,,,,low,1,high,,,,,,,,,,,1,,,,1,,,,,,,breakfast,,,,,,,,,,,1,,,,,,,1,,,,,,medium,,,,,,0,,,,high,,,1,,,,,,,,,medium,0,,,,,,1,,,1,,357
1,1,,0,0,,,,,,,0,,,,,,1,,,,,medium,,,,,,,,,,,,,,,,,,chinese,,,,,,low,1,,,,,,,0,,1,,,1,1,0,,1,,,,,,,breakfast,,,,,0,,,,,,1,,,,,,,,,1,small,,,,,,,,0,,,0,,high,,,,,low,,,1,,,,medium,,1,,,,,1,,,1,,357
1,1,,,,0,,,,,,,,,,,0,1,,0,,,medium,,,,,,,,,,,,,,,1,,,chinese,,,,,,low,1,,,,,,,,,1,,0,,,,,,0,,,,,,,,,0,,,,,,,,1,,,0,0,,,1,,1,small,,,,,,,,,0,,,,,,,1,,,,,1,,,,medium,,,,,,,1,,,1,,357
,1,,,,,,,,,0,,,,,,,1,,,medium,0,medium,,,,,,,0,0,0,,,,,grilled,,,,chinese,,,,,,,1,,,,,,,0,,,,,1,,,,1,,,,,,,breakfast,,,,,,,,,,,1,,,,,,,1,,,small,,,,,,,0,,,,,,,,,1,,low,,,1,0,,0,,,1,,,,,,,,1,,357
,,,,0,,0,,,0,,,,,,,,,,,,,medium,1,,1,,,1,,0,0,0,,,,,1,,,,,,,,,,,,1,,,1,,0,,,,,,,1,,,,,0,,,,,,,,,,,,1,0,,,,1,,,,0,,,0,,1,,,,,,0,,,,,1,medium,,1,,1,,,high,,,,,low,,,,,,,,0,,,0,358
,,,,,,,,,,,,,,,,,,,,,,medium,1,,1,,,,,,,,0,,medium,,1,,,italian,,,1,0,,high,1,,1,,0,,1,,,,,,,,1,,0,,,,,1,,,0,,,,,,,,,,,,,0,,,,,,,medium,1,high,,0,0,0,,,,,,1,medium,,,,1,medium,0,,0,,,,,0,,1,0,,,,,,0,,358
,0,,,,,,0,,,,,,,,,,,,,low,,medium,,,,,0,,,,,0,,,,,1,,,,,,1,,,high,1,,1,0,,1,1,,0,,,,,0,1,,,,0,,,,,dinner,,,,,0,,,,,0,,,,,,,,,,,,1,,,,0,,,0,,,0,1,medium,,,,,medium,,,,,0,,,,,,,,,,,,,,358
,,,0,,,,,,,,,,,,1,,0,,,,,medium,1,,,,,,,,0,,,,,,,,,,,,1,,,high,,,1,,,1,1,,,,,0,,,1,,,,,,,1,,,,,0,,,,,,,,,,1,,,,,,,,,1,high,,,,,,,,,,1,,,1,,1,medium,,,,0,,,,,,,,,,,,,,0,358
,,,,,,,,,,,,,,0,1,,0,,,low,,medium,,,1,,,,,,,,,,,grilled,,,,,,,,0,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,0,,,0,,,,1,,,,,1,,0,,,,,,,1,high,low,,,,0,,0,,,1,,,1,,1,,,high,,,,0,,,,1,,,,,,,0,,358
0,,,,,,,,,1,,,,1,,,,,,,low,0,,,,0,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,0,,,,,,breakfast,,,,1,,,,,0,,,0,,,,,,1,,,,0,high,,,,0,0,,,1,,,medium,,1,,,,,high,,,,,medium,,,,,,0,,,,,,359
,,,,,0,,,,1,,,,1,,,,,,,low,,,,,,,1,1,,,,,0,,well,steamed,,1,,,1,1,,1,,low,,low,,,,,,,,,1,,1,,,,,,,,,1,,breakfast,,,,,,,0,,,,,,0,,0,,,1,,,,,high,low,,0,,,,,1,,,,,1,,1,,,,,,,,,,0,,,,,,,,,,359
